codice_parametro_arpa;categoria_parametro_arpa;codice_punto;data_misura;ora_misura;anno_monitoraggio;valore;valore_validato;gwbregcod;data
P00010;A;00425010001;2023-02-28;08:00:00;2023;5,2;5,57;GWB-S6;2023-02-28 08:00:00
P00010;A;00425010001;2023-02-28;16:00:00;2023;5,19;5,56;GWB-S6;2023-02-28 16:00:00
P00010;A;00425010001;2023-03-01;00:00:00;2023;5,19;5,56;GWB-S6;2023-03-01 00:00:00
P00010;A;00425010001;2023-03-01;08:00:00;2023;5,18;5,55;GWB-S6;2023-03-01 08:00:00
P00010;A;00425010001;2023-03-01;16:00:00;2023;5,18;5,55;GWB-S6;2023-03-01 16:00:00
P00010;A;00425010001;2023-03-02;00:00:00;2023;5,18;5,55;GWB-S6;2023-03-02 00:00:00
P00010;A;00425010001;2023-03-02;08:00:00;2023;5,17;5,54;GWB-S6;2023-03-02 08:00:00
P00010;A;00425010001;2023-03-02;16:00:00;2023;5,17;5,54;GWB-S6;2023-03-02 16:00:00
P00010;A;00425010001;2023-03-03;00:00:00;2023;5,16;5,53;GWB-S6;2023-03-03 00:00:00
P00010;A;00425010001;2023-03-03;08:00:00;2023;5,16;5,53;GWB-S6;2023-03-03 08:00:00
P00010;A;00425010001;2023-03-03;16:00:00;2023;5,16;5,53;GWB-S6;2023-03-03 16:00:00
P00010;A;00425010001;2023-03-04;00:00:00;2023;5,16;5,53;GWB-S6;2023-03-04 00:00:00
P00010;A;00425010001;2023-03-04;08:00:00;2023;5,15;5,52;GWB-S6;2023-03-04 08:00:00
P00010;A;00425010001;2023-03-04;16:00:00;2023;5,15;5,52;GWB-S6;2023-03-04 16:00:00
P00010;A;00425010001;2023-03-05;00:00:00;2023;5,15;5,52;GWB-S6;2023-03-05 00:00:00
P00010;A;00425010001;2023-03-05;08:00:00;2023;5,15;5,52;GWB-S6;2023-03-05 08:00:00
P00010;A;00425010001;2023-03-05;16:00:00;2023;5,15;5,52;GWB-S6;2023-03-05 16:00:00
P00010;A;00425010001;2023-03-06;00:00:00;2023;5,15;5,52;GWB-S6;2023-03-06 00:00:00
P00010;A;00425010001;2023-03-06;08:00:00;2023;5,15;5,52;GWB-S6;2023-03-06 08:00:00
P00010;A;00425010001;2023-03-06;16:00:00;2023;5,15;5,52;GWB-S6;2023-03-06 16:00:00
P00010;A;00425010001;2023-03-07;00:00:00;2023;5,15;5,52;GWB-S6;2023-03-07 00:00:00
P00010;A;00425010001;2023-03-07;08:00:00;2023;5,15;5,52;GWB-S6;2023-03-07 08:00:00
P00010;A;00425010001;2023-03-07;16:00:00;2023;5,15;5,53;GWB-S6;2023-03-07 16:00:00
P00010;A;00425010001;2023-03-08;00:00:00;2023;5,15;5,53;GWB-S6;2023-03-08 00:00:00
P00010;A;00425010001;2023-03-08;08:00:00;2023;5,15;5,53;GWB-S6;2023-03-08 08:00:00
P00010;A;00425010001;2023-03-08;16:00:00;2023;5,15;5,53;GWB-S6;2023-03-08 16:00:00
P00010;A;00425010001;2023-03-09;00:00:00;2023;5,15;5,53;GWB-S6;2023-03-09 00:00:00
P00010;A;00425010001;2023-03-09;08:00:00;2023;5,15;5,53;GWB-S6;2023-03-09 08:00:00
P00010;A;00425010001;2023-03-09;16:00:00;2023;5,15;5,53;GWB-S6;2023-03-09 16:00:00
P00010;A;00425010001;2023-03-10;00:00:00;2023;5,15;5,53;GWB-S6;2023-03-10 00:00:00
P00010;A;00425010001;2023-03-10;08:00:00;2023;5,15;5,53;GWB-S6;2023-03-10 08:00:00
P00010;A;00425010001;2023-03-10;16:00:00;2023;5,15;5,53;GWB-S6;2023-03-10 16:00:00
P00010;A;00425010001;2023-03-11;00:00:00;2023;5,15;5,53;GWB-S6;2023-03-11 00:00:00
P00010;A;00425010001;2023-03-11;08:00:00;2023;5,14;5,52;GWB-S6;2023-03-11 08:00:00
P00010;A;00425010001;2023-03-11;16:00:00;2023;5,14;5,52;GWB-S6;2023-03-11 16:00:00
P00010;A;00425010001;2023-03-12;00:00:00;2023;5,14;5,52;GWB-S6;2023-03-12 00:00:00
P00010;A;00425010001;2023-03-12;08:00:00;2023;5,14;5,52;GWB-S6;2023-03-12 08:00:00
P00010;A;00425010001;2023-03-12;16:00:00;2023;5,14;5,52;GWB-S6;2023-03-12 16:00:00
P00010;A;00425010001;2023-03-13;00:00:00;2023;5,14;5,52;GWB-S6;2023-03-13 00:00:00
P00010;A;00425010001;2023-03-13;08:00:00;2023;5,14;5,52;GWB-S6;2023-03-13 08:00:00
P00010;A;00425010001;2023-03-13;16:00:00;2023;5,13;5,51;GWB-S6;2023-03-13 16:00:00
P00010;A;00425010001;2023-03-14;00:00:00;2023;5,13;5,51;GWB-S6;2023-03-14 00:00:00
P00010;A;00425010001;2023-03-14;08:00:00;2023;5,12;5,5;GWB-S6;2023-03-14 08:00:00
P00010;A;00425010001;2023-03-14;16:00:00;2023;5,11;5,49;GWB-S6;2023-03-14 16:00:00
P00010;A;00425010001;2023-03-15;00:00:00;2023;5,11;5,49;GWB-S6;2023-03-15 00:00:00
P00010;A;00425010001;2023-03-15;08:00:00;2023;5,1;5,48;GWB-S6;2023-03-15 08:00:00
P00010;A;00425010001;2023-03-15;16:00:00;2023;5,1;5,48;GWB-S6;2023-03-15 16:00:00
P00010;A;00425010001;2023-03-16;00:00:00;2023;5,09;5,47;GWB-S6;2023-03-16 00:00:00
P00010;A;00425010001;2023-03-16;08:00:00;2023;5,09;5,47;GWB-S6;2023-03-16 08:00:00
P00010;A;00425010001;2023-03-16;16:00:00;2023;5,08;5,46;GWB-S6;2023-03-16 16:00:00
P00010;A;00425010001;2023-03-17;00:00:00;2023;5,07;5,45;GWB-S6;2023-03-17 00:00:00
P00010;A;00425010001;2023-03-17;08:00:00;2023;5,07;5,45;GWB-S6;2023-03-17 08:00:00
P00010;A;00425010001;2023-03-17;16:00:00;2023;5,06;5,44;GWB-S6;2023-03-17 16:00:00
P00010;A;00425010001;2023-03-18;00:00:00;2023;5,06;5,44;GWB-S6;2023-03-18 00:00:00
P00010;A;00425010001;2023-03-18;08:00:00;2023;5,05;5,43;GWB-S6;2023-03-18 08:00:00
P00010;A;00425010001;2023-03-18;16:00:00;2023;5,05;5,43;GWB-S6;2023-03-18 16:00:00
P00010;A;00425010001;2023-03-19;00:00:00;2023;5,05;5,43;GWB-S6;2023-03-19 00:00:00
P00010;A;00425010001;2023-03-19;08:00:00;2023;5,05;5,43;GWB-S6;2023-03-19 08:00:00
P00010;A;00425010001;2023-03-19;16:00:00;2023;5,05;5,43;GWB-S6;2023-03-19 16:00:00
P00010;A;00425010001;2023-03-20;00:00:00;2023;5,04;5,42;GWB-S6;2023-03-20 00:00:00
P00010;A;00425010001;2023-03-20;08:00:00;2023;5,04;5,42;GWB-S6;2023-03-20 08:00:00
P00010;A;00425010001;2023-03-20;16:00:00;2023;5,04;5,42;GWB-S6;2023-03-20 16:00:00
P00010;A;00425010001;2023-03-21;00:00:00;2023;5,04;5,42;GWB-S6;2023-03-21 00:00:00
P00010;A;00425010001;2023-03-21;08:00:00;2023;5,04;5,42;GWB-S6;2023-03-21 08:00:00
P00010;A;00425010001;2023-03-21;16:00:00;2023;5,04;5,42;GWB-S6;2023-03-21 16:00:00
P00010;A;00425010001;2023-03-22;00:00:00;2023;5,04;5,42;GWB-S6;2023-03-22 00:00:00
P00010;A;00425010001;2023-03-22;08:00:00;2023;5,03;5,41;GWB-S6;2023-03-22 08:00:00
P00010;A;00425010001;2023-03-22;16:00:00;2023;5,03;5,41;GWB-S6;2023-03-22 16:00:00
P00010;A;00425010001;2023-03-23;00:00:00;2023;5,03;5,41;GWB-S6;2023-03-23 00:00:00
P00010;A;00425010001;2023-03-23;08:00:00;2023;5,02;5,4;GWB-S6;2023-03-23 08:00:00
P00010;A;00425010001;2023-03-23;16:00:00;2023;5,02;5,4;GWB-S6;2023-03-23 16:00:00
P00010;A;00425010001;2023-03-24;00:00:00;2023;5,02;5,4;GWB-S6;2023-03-24 00:00:00
P00010;A;00425010001;2023-03-24;08:00:00;2023;5,02;5,4;GWB-S6;2023-03-24 08:00:00
P00010;A;00425010001;2023-03-24;16:00:00;2023;5,02;5,4;GWB-S6;2023-03-24 16:00:00
P00010;A;00425010001;2023-03-25;00:00:00;2023;5,02;5,4;GWB-S6;2023-03-25 00:00:00
P00010;A;00425010001;2023-03-25;08:00:00;2023;5,02;5,4;GWB-S6;2023-03-25 08:00:00
P00010;A;00425010001;2023-03-25;16:00:00;2023;5,02;5,4;GWB-S6;2023-03-25 16:00:00
P00010;A;00425010001;2023-03-26;00:00:00;2023;5,02;5,4;GWB-S6;2023-03-26 00:00:00
P00010;A;00425010001;2023-03-26;08:00:00;2023;5,01;5,39;GWB-S6;2023-03-26 08:00:00
P00010;A;00425010001;2023-03-26;16:00:00;2023;5,01;5,39;GWB-S6;2023-03-26 16:00:00
P00010;A;00425010001;2023-03-27;00:00:00;2023;5,01;5,39;GWB-S6;2023-03-27 00:00:00
P00010;A;00425010001;2023-03-27;08:00:00;2023;5,01;5,39;GWB-S6;2023-03-27 08:00:00
P00010;A;00425010001;2023-03-27;16:00:00;2023;5,02;5,4;GWB-S6;2023-03-27 16:00:00
P00010;A;00425010001;2023-03-28;00:00:00;2023;5,02;5,4;GWB-S6;2023-03-28 00:00:00
P00010;A;00425010001;2023-03-28;08:00:00;2023;5,02;5,4;GWB-S6;2023-03-28 08:00:00
P00010;A;00425010001;2023-03-28;16:00:00;2023;5,02;5,4;GWB-S6;2023-03-28 16:00:00
P00010;A;00425010001;2023-03-29;00:00:00;2023;5,01;5,39;GWB-S6;2023-03-29 00:00:00
P00010;A;00425010001;2023-03-29;08:00:00;2023;5,01;5,39;GWB-S6;2023-03-29 08:00:00
P00010;A;00425010001;2023-03-29;16:00:00;2023;5,01;5,39;GWB-S6;2023-03-29 16:00:00
P00010;A;00425010001;2023-03-30;00:00:00;2023;5,01;5,39;GWB-S6;2023-03-30 00:00:00
P00010;A;00425010001;2023-03-30;08:00:00;2023;5,02;5,4;GWB-S6;2023-03-30 08:00:00
P00010;A;00425010001;2023-03-30;16:00:00;2023;5,02;5,4;GWB-S6;2023-03-30 16:00:00
P00010;A;00425010001;2023-03-31;00:00:00;2023;5,02;5,4;GWB-S6;2023-03-31 00:00:00
P00010;A;00425010001;2023-03-31;08:00:00;2023;5,03;5,41;GWB-S6;2023-03-31 08:00:00
P00010;A;00425010001;2023-03-31;16:00:00;2023;5,03;5,41;GWB-S6;2023-03-31 16:00:00
P00010;A;00425010001;2023-04-01;00:00:00;2023;5,03;5,41;GWB-S6;2023-04-01 00:00:00
P00010;A;00425010001;2023-04-01;08:00:00;2023;5,03;5,41;GWB-S6;2023-04-01 08:00:00
P00010;A;00425010001;2023-04-01;16:00:00;2023;5,04;5,42;GWB-S6;2023-04-01 16:00:00
P00010;A;00425010001;2023-04-02;00:00:00;2023;5,04;5,42;GWB-S6;2023-04-02 00:00:00
P00010;A;00425010001;2023-04-02;08:00:00;2023;5,04;5,42;GWB-S6;2023-04-02 08:00:00
P00010;A;00425010001;2023-04-02;16:00:00;2023;5,05;5,43;GWB-S6;2023-04-02 16:00:00
P00010;A;00425010001;2023-04-03;00:00:00;2023;5,05;5,43;GWB-S6;2023-04-03 00:00:00
P00010;A;00425010001;2023-04-03;08:00:00;2023;5,05;5,43;GWB-S6;2023-04-03 08:00:00
P00010;A;00425010001;2023-04-03;16:00:00;2023;5,05;5,43;GWB-S6;2023-04-03 16:00:00
P00010;A;00425010001;2023-04-04;00:00:00;2023;5,06;5,44;GWB-S6;2023-04-04 00:00:00
P00010;A;00425010001;2023-04-04;08:00:00;2023;5,06;5,44;GWB-S6;2023-04-04 08:00:00
P00010;A;00425010001;2023-04-04;16:00:00;2023;5,07;5,45;GWB-S6;2023-04-04 16:00:00
P00010;A;00425010001;2023-04-05;00:00:00;2023;5,07;5,45;GWB-S6;2023-04-05 00:00:00
P00010;A;00425010001;2023-04-05;08:00:00;2023;5,08;5,46;GWB-S6;2023-04-05 08:00:00
P00010;A;00425010001;2023-04-05;16:00:00;2023;5,08;5,46;GWB-S6;2023-04-05 16:00:00
P00010;A;00425010001;2023-04-06;00:00:00;2023;5,09;5,47;GWB-S6;2023-04-06 00:00:00
P00010;A;00425010001;2023-04-06;08:00:00;2023;5,1;5,48;GWB-S6;2023-04-06 08:00:00
P00010;A;00425010001;2023-04-06;16:00:00;2023;5,1;5,48;GWB-S6;2023-04-06 16:00:00
P00010;A;00425010001;2023-04-07;00:00:00;2023;5,11;5,49;GWB-S6;2023-04-07 00:00:00
P00010;A;00425010001;2023-04-07;08:00:00;2023;5,11;5,49;GWB-S6;2023-04-07 08:00:00
P00010;A;00425010001;2023-04-07;16:00:00;2023;5,12;5,5;GWB-S6;2023-04-07 16:00:00
P00010;A;00425010001;2023-04-08;00:00:00;2023;5,13;5,51;GWB-S6;2023-04-08 00:00:00
P00010;A;00425010001;2023-04-08;08:00:00;2023;5,13;5,51;GWB-S6;2023-04-08 08:00:00
P00010;A;00425010001;2023-04-08;16:00:00;2023;5,14;5,52;GWB-S6;2023-04-08 16:00:00
P00010;A;00425010001;2023-04-09;00:00:00;2023;5,15;5,53;GWB-S6;2023-04-09 00:00:00
P00010;A;00425010001;2023-04-09;08:00:00;2023;5,16;5,54;GWB-S6;2023-04-09 08:00:00
P00010;A;00425010001;2023-04-09;16:00:00;2023;5,16;5,54;GWB-S6;2023-04-09 16:00:00
P00010;A;00425010001;2023-04-10;00:00:00;2023;5,17;5,56;GWB-S6;2023-04-10 00:00:00
P00010;A;00425010001;2023-04-10;08:00:00;2023;5,18;5,57;GWB-S6;2023-04-10 08:00:00
P00010;A;00425010001;2023-04-10;16:00:00;2023;5,19;5,58;GWB-S6;2023-04-10 16:00:00
P00010;A;00425010001;2023-04-11;00:00:00;2023;5,19;5,58;GWB-S6;2023-04-11 00:00:00
P00010;A;00425010001;2023-04-11;08:00:00;2023;5,2;5,59;GWB-S6;2023-04-11 08:00:00
P00010;A;00425010001;2023-04-11;16:00:00;2023;5,22;5,61;GWB-S6;2023-04-11 16:00:00
P00010;A;00425010001;2023-04-12;00:00:00;2023;5,22;5,61;GWB-S6;2023-04-12 00:00:00
P00010;A;00425010001;2023-04-12;08:00:00;2023;5,22;5,61;GWB-S6;2023-04-12 08:00:00
P00010;A;00425010001;2023-04-12;16:00:00;2023;5,23;5,62;GWB-S6;2023-04-12 16:00:00
P00010;A;00425010001;2023-04-13;00:00:00;2023;5,24;5,63;GWB-S6;2023-04-13 00:00:00
P00010;A;00425010001;2023-04-13;08:00:00;2023;5,24;5,63;GWB-S6;2023-04-13 08:00:00
P00010;A;00425010001;2023-04-13;16:00:00;2023;5,25;5,64;GWB-S6;2023-04-13 16:00:00
P00010;A;00425010001;2023-04-14;00:00:00;2023;5,26;5,65;GWB-S6;2023-04-14 00:00:00
P00010;A;00425010001;2023-04-14;08:00:00;2023;5,27;5,66;GWB-S6;2023-04-14 08:00:00
P00010;A;00425010001;2023-04-14;16:00:00;2023;5,27;5,66;GWB-S6;2023-04-14 16:00:00
P00010;A;00425010001;2023-04-15;00:00:00;2023;5,28;5,67;GWB-S6;2023-04-15 00:00:00
P00010;A;00425010001;2023-04-15;08:00:00;2023;5,29;5,68;GWB-S6;2023-04-15 08:00:00
P00010;A;00425010001;2023-04-15;16:00:00;2023;5,3;5,69;GWB-S6;2023-04-15 16:00:00
P00010;A;00425010001;2023-04-16;00:00:00;2023;5,31;5,7;GWB-S6;2023-04-16 00:00:00
P00010;A;00425010001;2023-04-16;08:00:00;2023;5,31;5,7;GWB-S6;2023-04-16 08:00:00
P00010;A;00425010001;2023-04-16;16:00:00;2023;5,51;5,9;GWB-S6;2023-04-16 16:00:00
P00010;A;00425010001;2023-04-17;00:00:00;2023;5,37;5,76;GWB-S6;2023-04-17 00:00:00
P00010;A;00425010001;2023-04-17;08:00:00;2023;5,36;5,75;GWB-S6;2023-04-17 08:00:00
P00010;A;00425010001;2023-04-17;16:00:00;2023;5,36;5,75;GWB-S6;2023-04-17 16:00:00
P00010;A;00425010001;2023-04-18;00:00:00;2023;5,36;5,75;GWB-S6;2023-04-18 00:00:00
P00010;A;00425010001;2023-04-18;08:00:00;2023;5,37;5,76;GWB-S6;2023-04-18 08:00:00
P00010;A;00425010001;2023-04-18;16:00:00;2023;5,38;5,77;GWB-S6;2023-04-18 16:00:00
P00010;A;00425010001;2023-04-19;00:00:00;2023;5,38;5,77;GWB-S6;2023-04-19 00:00:00
P00010;A;00425010001;2023-04-19;08:00:00;2023;5,39;5,78;GWB-S6;2023-04-19 08:00:00
P00010;A;00425010001;2023-04-19;16:00:00;2023;5,4;5,79;GWB-S6;2023-04-19 16:00:00
P00010;A;00425010001;2023-04-20;00:00:00;2023;5,4;5,79;GWB-S6;2023-04-20 00:00:00
P00010;A;00425010001;2023-04-20;08:00:00;2023;5,41;5,8;GWB-S6;2023-04-20 08:00:00
P00010;A;00425010001;2023-04-20;16:00:00;2023;5,41;5,8;GWB-S6;2023-04-20 16:00:00
P00010;A;00425010001;2023-04-21;00:00:00;2023;5,42;5,81;GWB-S6;2023-04-21 00:00:00
P00010;A;00425010001;2023-04-21;08:00:00;2023;5,43;5,82;GWB-S6;2023-04-21 08:00:00
P00010;A;00425010001;2023-04-21;16:00:00;2023;5,43;5,82;GWB-S6;2023-04-21 16:00:00
P00010;A;00425010001;2023-04-22;00:00:00;2023;5,44;5,83;GWB-S6;2023-04-22 00:00:00
P00010;A;00425010001;2023-04-22;08:00:00;2023;5,53;5,92;GWB-S6;2023-04-22 08:00:00
P00010;A;00425010001;2023-04-22;16:00:00;2023;5,49;5,88;GWB-S6;2023-04-22 16:00:00
P00010;A;00425010001;2023-04-23;00:00:00;2023;5,48;5,87;GWB-S6;2023-04-23 00:00:00
P00010;A;00425010001;2023-04-23;08:00:00;2023;5,48;5,87;GWB-S6;2023-04-23 08:00:00
P00010;A;00425010001;2023-04-23;16:00:00;2023;5,48;5,87;GWB-S6;2023-04-23 16:00:00
P00010;A;00425010001;2023-04-24;00:00:00;2023;5,54;5,93;GWB-S6;2023-04-24 00:00:00
P00010;A;00425010001;2023-04-24;08:00:00;2023;5,5;5,89;GWB-S6;2023-04-24 08:00:00
P00010;A;00425010001;2023-04-24;16:00:00;2023;5,51;5,9;GWB-S6;2023-04-24 16:00:00
P00010;A;00425010001;2023-04-25;00:00:00;2023;5,51;5,9;GWB-S6;2023-04-25 00:00:00
P00010;A;00425010001;2023-04-25;08:00:00;2023;5,51;5,9;GWB-S6;2023-04-25 08:00:00
P00010;A;00425010001;2023-04-25;16:00:00;2023;5,53;5,92;GWB-S6;2023-04-25 16:00:00
P00010;A;00425010001;2023-04-26;00:00:00;2023;5,53;5,92;GWB-S6;2023-04-26 00:00:00
P00010;A;00425010001;2023-04-26;08:00:00;2023;5,53;5,92;GWB-S6;2023-04-26 08:00:00
P00010;A;00425010001;2023-04-26;16:00:00;2023;5,55;5,94;GWB-S6;2023-04-26 16:00:00
P00010;A;00425010001;2023-04-27;00:00:00;2023;5,54;5,93;GWB-S6;2023-04-27 00:00:00
P00010;A;00425010001;2023-04-27;08:00:00;2023;5,55;5,94;GWB-S6;2023-04-27 08:00:00
P00010;A;00425010001;2023-04-27;16:00:00;2023;5,56;5,95;GWB-S6;2023-04-27 16:00:00
P00010;A;00425010001;2023-04-28;00:00:00;2023;5,56;5,95;GWB-S6;2023-04-28 00:00:00
P00010;A;00425010001;2023-04-28;08:00:00;2023;5,57;5,96;GWB-S6;2023-04-28 08:00:00
P00010;A;00425010001;2023-04-28;16:00:00;2023;5,58;5,97;GWB-S6;2023-04-28 16:00:00
P00010;A;00425010001;2023-04-29;00:00:00;2023;5,58;5,97;GWB-S6;2023-04-29 00:00:00
P00010;A;00425010001;2023-04-29;08:00:00;2023;5,58;5,97;GWB-S6;2023-04-29 08:00:00
P00010;A;00425010001;2023-04-29;16:00:00;2023;5,6;5,99;GWB-S6;2023-04-29 16:00:00
P00010;A;00425010001;2023-04-30;00:00:00;2023;5,6;5,99;GWB-S6;2023-04-30 00:00:00
P00010;A;00425010001;2023-04-30;08:00:00;2023;5,6;5,99;GWB-S6;2023-04-30 08:00:00
P00010;A;00425010001;2023-04-30;16:00:00;2023;5,61;6;GWB-S6;2023-04-30 16:00:00
P00010;A;00425010001;2023-05-01;00:00:00;2023;5,61;6;GWB-S6;2023-05-01 00:00:00
P00010;A;00425010001;2023-05-01;08:00:00;2023;5,59;5,98;GWB-S6;2023-05-01 08:00:00
P00010;A;00425010001;2023-05-01;16:00:00;2023;5,56;5,95;GWB-S6;2023-05-01 16:00:00
P00010;A;00425010001;2023-05-02;00:00:00;2023;5,52;5,91;GWB-S6;2023-05-02 00:00:00
P00010;A;00425010001;2023-05-02;08:00:00;2023;5,47;5,86;GWB-S6;2023-05-02 08:00:00
P00010;A;00425010001;2023-05-02;16:00:00;2023;5,43;5,82;GWB-S6;2023-05-02 16:00:00
P00010;A;00425010001;2023-05-03;00:00:00;2023;5,39;5,78;GWB-S6;2023-05-03 00:00:00
P00010;A;00425010001;2023-05-03;08:00:00;2023;5,35;5,74;GWB-S6;2023-05-03 08:00:00
P00010;A;00425010001;2023-05-03;16:00:00;2023;5,32;5,71;GWB-S6;2023-05-03 16:00:00
P00010;A;00425010001;2023-05-04;00:00:00;2023;5,29;5,68;GWB-S6;2023-05-04 00:00:00
P00010;A;00425010001;2023-05-04;08:00:00;2023;5,26;5,65;GWB-S6;2023-05-04 08:00:00
P00010;A;00425010001;2023-05-04;16:00:00;2023;5,23;5,62;GWB-S6;2023-05-04 16:00:00
P00010;A;00425010001;2023-05-05;00:00:00;2023;5,2;5,59;GWB-S6;2023-05-05 00:00:00
P00010;A;00425010001;2023-05-05;08:00:00;2023;5,18;5,57;GWB-S6;2023-05-05 08:00:00
P00010;A;00425010001;2023-05-05;16:00:00;2023;5,16;5,55;GWB-S6;2023-05-05 16:00:00
P00010;A;00425010001;2023-05-06;00:00:00;2023;5,14;5,53;GWB-S6;2023-05-06 00:00:00
P00010;A;00425010001;2023-05-06;08:00:00;2023;5,12;5,51;GWB-S6;2023-05-06 08:00:00
P00010;A;00425010001;2023-05-06;16:00:00;2023;5,11;5,5;GWB-S6;2023-05-06 16:00:00
P00010;A;00425010001;2023-05-07;00:00:00;2023;5,09;5,48;GWB-S6;2023-05-07 00:00:00
P00010;A;00425010001;2023-05-07;08:00:00;2023;5,07;5,46;GWB-S6;2023-05-07 08:00:00
P00010;A;00425010001;2023-05-07;16:00:00;2023;5,06;5,45;GWB-S6;2023-05-07 16:00:00
P00010;A;00425010001;2023-05-08;00:00:00;2023;5,04;5,43;GWB-S6;2023-05-08 00:00:00
P00010;A;00425010001;2023-05-08;08:00:00;2023;5,03;5,42;GWB-S6;2023-05-08 08:00:00
P00010;A;00425010001;2023-05-08;16:00:00;2023;5,02;5,41;GWB-S6;2023-05-08 16:00:00
P00010;A;00425010001;2023-05-09;00:00:00;2023;5,01;5,4;GWB-S6;2023-05-09 00:00:00
P00010;A;00425010001;2023-05-09;08:00:00;2023;5;5,39;GWB-S6;2023-05-09 08:00:00
P00010;A;00425010001;2023-05-09;16:00:00;2023;4,99;5,38;GWB-S6;2023-05-09 16:00:00
P00010;A;00425010001;2023-05-10;00:00:00;2023;4,97;5,36;GWB-S6;2023-05-10 00:00:00
P00010;A;00425010001;2023-05-10;08:00:00;2023;4,96;5,35;GWB-S6;2023-05-10 08:00:00
P00010;A;00425010001;2023-05-10;16:00:00;2023;4,96;5,35;GWB-S6;2023-05-10 16:00:00
P00010;A;00425010001;2023-05-11;00:00:00;2023;4,95;5,34;GWB-S6;2023-05-11 00:00:00
P00010;A;00425010001;2023-05-11;08:00:00;2023;4,94;5,33;GWB-S6;2023-05-11 08:00:00
P00010;A;00425010001;2023-05-11;16:00:00;2023;4,93;5,32;GWB-S6;2023-05-11 16:00:00
P00010;A;00425010001;2023-05-12;00:00:00;2023;4,92;5,31;GWB-S6;2023-05-12 00:00:00
P00010;A;00425010001;2023-05-12;08:00:00;2023;4,92;5,31;GWB-S6;2023-05-12 08:00:00
P00010;A;00425010001;2023-05-12;16:00:00;2023;4,91;5,3;GWB-S6;2023-05-12 16:00:00
P00010;A;00425010001;2023-05-13;00:00:00;2023;4,91;5,31;GWB-S6;2023-05-13 00:00:00
P00010;A;00425010001;2023-05-13;08:00:00;2023;4,9;5,3;GWB-S6;2023-05-13 08:00:00
P00010;A;00425010001;2023-05-13;16:00:00;2023;4,89;5,29;GWB-S6;2023-05-13 16:00:00
P00010;A;00425010001;2023-05-14;00:00:00;2023;4,89;5,29;GWB-S6;2023-05-14 00:00:00
P00010;A;00425010001;2023-05-14;08:00:00;2023;4,88;5,28;GWB-S6;2023-05-14 08:00:00
P00010;A;00425010001;2023-05-14;16:00:00;2023;4,87;5,27;GWB-S6;2023-05-14 16:00:00
P00010;A;00425010001;2023-05-15;00:00:00;2023;4,86;5,26;GWB-S6;2023-05-15 00:00:00
P00010;A;00425010001;2023-05-15;08:00:00;2023;4,85;5,25;GWB-S6;2023-05-15 08:00:00
P00010;A;00425010001;2023-05-15;16:00:00;2023;4,85;5,25;GWB-S6;2023-05-15 16:00:00
P00010;A;00425010001;2023-05-16;00:00:00;2023;4,84;5,24;GWB-S6;2023-05-16 00:00:00
P00010;A;00425010001;2023-05-16;08:00:00;2023;4,83;5,23;GWB-S6;2023-05-16 08:00:00
P00010;A;00425010001;2023-05-16;16:00:00;2023;4,83;5,23;GWB-S6;2023-05-16 16:00:00
P00010;A;00425010001;2023-05-17;00:00:00;2023;4,83;5,23;GWB-S6;2023-05-17 00:00:00
P00010;A;00425010001;2023-05-17;08:00:00;2023;4,82;5,22;GWB-S6;2023-05-17 08:00:00
P00010;A;00425010001;2023-05-17;16:00:00;2023;4,82;5,22;GWB-S6;2023-05-17 16:00:00
P00010;A;00425010001;2023-05-18;00:00:00;2023;4,81;5,21;GWB-S6;2023-05-18 00:00:00
P00010;A;00425010001;2023-05-18;08:00:00;2023;4,81;5,21;GWB-S6;2023-05-18 08:00:00
P00010;A;00425010001;2023-05-18;16:00:00;2023;4,81;5,21;GWB-S6;2023-05-18 16:00:00
P00010;A;00425010001;2023-05-19;00:00:00;2023;4,8;5,2;GWB-S6;2023-05-19 00:00:00
P00010;A;00425010001;2023-05-19;08:00:00;2023;4,79;5,19;GWB-S6;2023-05-19 08:00:00
P00010;A;00425010001;2023-05-19;16:00:00;2023;4,78;5,18;GWB-S6;2023-05-19 16:00:00
P00010;A;00425010001;2023-05-20;00:00:00;2023;4,76;5,16;GWB-S6;2023-05-20 00:00:00
P00010;A;00425010001;2023-05-20;08:00:00;2023;4,74;5,14;GWB-S6;2023-05-20 08:00:00
P00010;A;00425010001;2023-05-20;16:00:00;2023;4,72;5,12;GWB-S6;2023-05-20 16:00:00
P00010;A;00425010001;2023-05-21;00:00:00;2023;4,68;5,08;GWB-S6;2023-05-21 00:00:00
P00010;A;00425010001;2023-05-21;08:00:00;2023;4,63;5,03;GWB-S6;2023-05-21 08:00:00
P00010;A;00425010001;2023-05-21;16:00:00;2023;4,57;4,97;GWB-S6;2023-05-21 16:00:00
P00010;A;00425010001;2023-05-22;00:00:00;2023;4,5;4,9;GWB-S6;2023-05-22 00:00:00
P00010;A;00425010001;2023-05-22;08:00:00;2023;4,44;4,84;GWB-S6;2023-05-22 08:00:00
P00010;A;00425010001;2023-05-22;16:00:00;2023;4,4;4,8;GWB-S6;2023-05-22 16:00:00
P00010;A;00425010001;2023-05-23;00:00:00;2023;4,35;4,75;GWB-S6;2023-05-23 00:00:00
P00010;A;00425010001;2023-05-23;08:00:00;2023;4,32;4,72;GWB-S6;2023-05-23 08:00:00
