codice_parametro_arpa;categoria_parametro_arpa;codice_punto;data_misura;ora_misura;anno_monitoraggio;valore;valore_validato;gwbregcod;data
P00010;A;00417910001;2015-12-14;08:00:00;2015;4,5;4,5;GWB-S6;2015-12-14 08:00:00
P00010;A;00417910001;2015-12-14;16:00:00;2015;4,5;4,5;GWB-S6;2015-12-14 16:00:00
P00010;A;00417910001;2015-12-15;00:00:00;2015;4,5;4,5;GWB-S6;2015-12-15 00:00:00
P00010;A;00417910001;2015-12-15;08:00:00;2015;4,5;4,5;GWB-S6;2015-12-15 08:00:00
P00010;A;00417910001;2015-12-15;16:00:00;2015;4,5;4,5;GWB-S6;2015-12-15 16:00:00
P00010;A;00417910001;2015-12-16;00:00:00;2015;4,5;4,5;GWB-S6;2015-12-16 00:00:00
P00010;A;00417910001;2015-12-16;08:00:00;2015;4,5;4,5;GWB-S6;2015-12-16 08:00:00
P00010;A;00417910001;2015-12-16;16:00:00;2015;4,5;4,5;GWB-S6;2015-12-16 16:00:00
P00010;A;00417910001;2015-12-17;00:00:00;2015;4,5;4,5;GWB-S6;2015-12-17 00:00:00
P00010;A;00417910001;2015-12-17;08:00:00;2015;4,5;4,5;GWB-S6;2015-12-17 08:00:00
P00010;A;00417910001;2015-12-17;16:00:00;2015;4,5;4,5;GWB-S6;2015-12-17 16:00:00
P00010;A;00417910001;2015-12-18;00:00:00;2015;4,5;4,5;GWB-S6;2015-12-18 00:00:00
P00010;A;00417910001;2015-12-18;08:00:00;2015;4,5;4,5;GWB-S6;2015-12-18 08:00:00
P00010;A;00417910001;2015-12-18;16:00:00;2015;4,5;4,5;GWB-S6;2015-12-18 16:00:00
P00010;A;00417910001;2015-12-19;00:00:00;2015;4,5;4,5;GWB-S6;2015-12-19 00:00:00
P00010;A;00417910001;2015-12-19;08:00:00;2015;4,5;4,5;GWB-S6;2015-12-19 08:00:00
P00010;A;00417910001;2015-12-19;16:00:00;2015;4,5;4,5;GWB-S6;2015-12-19 16:00:00
P00010;A;00417910001;2015-12-20;00:00:00;2015;4,51;4,51;GWB-S6;2015-12-20 00:00:00
P00010;A;00417910001;2015-12-20;08:00:00;2015;4,5;4,5;GWB-S6;2015-12-20 08:00:00
P00010;A;00417910001;2015-12-20;16:00:00;2015;4,51;4,51;GWB-S6;2015-12-20 16:00:00
P00010;A;00417910001;2015-12-21;00:00:00;2015;4,51;4,51;GWB-S6;2015-12-21 00:00:00
P00010;A;00417910001;2015-12-21;08:00:00;2015;4,51;4,51;GWB-S6;2015-12-21 08:00:00
P00010;A;00417910001;2015-12-21;16:00:00;2015;4,51;4,51;GWB-S6;2015-12-21 16:00:00
P00010;A;00417910001;2015-12-22;00:00:00;2015;4,51;4,51;GWB-S6;2015-12-22 00:00:00
P00010;A;00417910001;2015-12-22;08:00:00;2015;4,51;4,51;GWB-S6;2015-12-22 08:00:00
P00010;A;00417910001;2015-12-22;16:00:00;2015;4,51;4,51;GWB-S6;2015-12-22 16:00:00
P00010;A;00417910001;2015-12-23;00:00:00;2015;4,51;4,51;GWB-S6;2015-12-23 00:00:00
P00010;A;00417910001;2015-12-23;08:00:00;2015;4,51;4,51;GWB-S6;2015-12-23 08:00:00
P00010;A;00417910001;2015-12-23;16:00:00;2015;4,51;4,51;GWB-S6;2015-12-23 16:00:00
P00010;A;00417910001;2015-12-24;00:00:00;2015;4,51;4,51;GWB-S6;2015-12-24 00:00:00
P00010;A;00417910001;2015-12-24;08:00:00;2015;4,51;4,51;GWB-S6;2015-12-24 08:00:00
P00010;A;00417910001;2015-12-24;16:00:00;2015;4,51;4,51;GWB-S6;2015-12-24 16:00:00
P00010;A;00417910001;2015-12-25;00:00:00;2015;4,51;4,51;GWB-S6;2015-12-25 00:00:00
P00010;A;00417910001;2015-12-25;08:00:00;2015;4,51;4,51;GWB-S6;2015-12-25 08:00:00
P00010;A;00417910001;2015-12-25;16:00:00;2015;4,51;4,51;GWB-S6;2015-12-25 16:00:00
P00010;A;00417910001;2015-12-26;00:00:00;2015;4,52;4,52;GWB-S6;2015-12-26 00:00:00
P00010;A;00417910001;2015-12-26;08:00:00;2015;4,51;4,51;GWB-S6;2015-12-26 08:00:00
P00010;A;00417910001;2015-12-26;16:00:00;2015;4,51;4,51;GWB-S6;2015-12-26 16:00:00
P00010;A;00417910001;2015-12-27;00:00:00;2015;4,51;4,51;GWB-S6;2015-12-27 00:00:00
P00010;A;00417910001;2015-12-27;08:00:00;2015;4,51;4,51;GWB-S6;2015-12-27 08:00:00
P00010;A;00417910001;2015-12-27;16:00:00;2015;4,52;4,52;GWB-S6;2015-12-27 16:00:00
P00010;A;00417910001;2015-12-28;00:00:00;2015;4,52;4,52;GWB-S6;2015-12-28 00:00:00
P00010;A;00417910001;2015-12-28;08:00:00;2015;4,52;4,52;GWB-S6;2015-12-28 08:00:00
P00010;A;00417910001;2015-12-28;16:00:00;2015;4,52;4,52;GWB-S6;2015-12-28 16:00:00
P00010;A;00417910001;2015-12-29;00:00:00;2015;4,52;4,52;GWB-S6;2015-12-29 00:00:00
P00010;A;00417910001;2015-12-29;08:00:00;2015;4,52;4,52;GWB-S6;2015-12-29 08:00:00
P00010;A;00417910001;2015-12-29;16:00:00;2015;4,52;4,52;GWB-S6;2015-12-29 16:00:00
P00010;A;00417910001;2015-12-30;00:00:00;2015;4,52;4,52;GWB-S6;2015-12-30 00:00:00
P00010;A;00417910001;2015-12-30;08:00:00;2015;4,52;4,52;GWB-S6;2015-12-30 08:00:00
P00010;A;00417910001;2015-12-30;16:00:00;2015;4,52;4,52;GWB-S6;2015-12-30 16:00:00
P00010;A;00417910001;2015-12-31;00:00:00;2015;4,52;4,52;GWB-S6;2015-12-31 00:00:00
P00010;A;00417910001;2015-12-31;08:00:00;2015;4,52;4,52;GWB-S6;2015-12-31 08:00:00
P00010;A;00417910001;2015-12-31;16:00:00;2015;4,52;4,52;GWB-S6;2015-12-31 16:00:00
P00010;A;00417910001;2016-01-01;00:00:00;2016;4,52;4,52;GWB-S6;2016-01-01 00:00:00
P00010;A;00417910001;2016-01-01;08:00:00;2016;4,52;4,52;GWB-S6;2016-01-01 08:00:00
P00010;A;00417910001;2016-01-01;16:00:00;2016;4,52;4,52;GWB-S6;2016-01-01 16:00:00
P00010;A;00417910001;2016-01-02;00:00:00;2016;4,52;4,52;GWB-S6;2016-01-02 00:00:00
P00010;A;00417910001;2016-01-02;08:00:00;2016;4,52;4,52;GWB-S6;2016-01-02 08:00:00
P00010;A;00417910001;2016-01-02;16:00:00;2016;4,52;4,52;GWB-S6;2016-01-02 16:00:00
P00010;A;00417910001;2016-01-03;00:00:00;2016;4,52;4,52;GWB-S6;2016-01-03 00:00:00
P00010;A;00417910001;2016-01-03;08:00:00;2016;4,52;4,52;GWB-S6;2016-01-03 08:00:00
P00010;A;00417910001;2016-01-03;16:00:00;2016;4,52;4,52;GWB-S6;2016-01-03 16:00:00
P00010;A;00417910001;2016-01-04;00:00:00;2016;4,52;4,52;GWB-S6;2016-01-04 00:00:00
P00010;A;00417910001;2016-01-04;08:00:00;2016;4,52;4,52;GWB-S6;2016-01-04 08:00:00
P00010;A;00417910001;2016-01-04;16:00:00;2016;4,52;4,52;GWB-S6;2016-01-04 16:00:00
P00010;A;00417910001;2016-01-05;00:00:00;2016;4,52;4,52;GWB-S6;2016-01-05 00:00:00
P00010;A;00417910001;2016-01-05;08:00:00;2016;4,52;4,52;GWB-S6;2016-01-05 08:00:00
P00010;A;00417910001;2016-01-05;16:00:00;2016;4,52;4,52;GWB-S6;2016-01-05 16:00:00
P00010;A;00417910001;2016-01-06;00:00:00;2016;4,52;4,52;GWB-S6;2016-01-06 00:00:00
P00010;A;00417910001;2016-01-06;08:00:00;2016;4,52;4,52;GWB-S6;2016-01-06 08:00:00
P00010;A;00417910001;2016-01-06;16:00:00;2016;4,52;4,52;GWB-S6;2016-01-06 16:00:00
P00010;A;00417910001;2016-01-07;00:00:00;2016;4,52;4,52;GWB-S6;2016-01-07 00:00:00
P00010;A;00417910001;2016-01-07;08:00:00;2016;4,52;4,52;GWB-S6;2016-01-07 08:00:00
P00010;A;00417910001;2016-01-07;16:00:00;2016;4,52;4,52;GWB-S6;2016-01-07 16:00:00
P00010;A;00417910001;2016-01-08;00:00:00;2016;4,52;4,52;GWB-S6;2016-01-08 00:00:00
P00010;A;00417910001;2016-01-08;08:00:00;2016;4,53;4,53;GWB-S6;2016-01-08 08:00:00
P00010;A;00417910001;2016-01-08;16:00:00;2016;4,53;4,53;GWB-S6;2016-01-08 16:00:00
P00010;A;00417910001;2016-01-09;00:00:00;2016;4,53;4,53;GWB-S6;2016-01-09 00:00:00
P00010;A;00417910001;2016-01-09;08:00:00;2016;4,53;4,53;GWB-S6;2016-01-09 08:00:00
P00010;A;00417910001;2016-01-09;16:00:00;2016;4,53;4,53;GWB-S6;2016-01-09 16:00:00
P00010;A;00417910001;2016-01-10;00:00:00;2016;4,53;4,53;GWB-S6;2016-01-10 00:00:00
P00010;A;00417910001;2016-01-10;08:00:00;2016;4,53;4,53;GWB-S6;2016-01-10 08:00:00
P00010;A;00417910001;2016-01-10;16:00:00;2016;4,53;4,53;GWB-S6;2016-01-10 16:00:00
P00010;A;00417910001;2016-01-11;00:00:00;2016;4,53;4,53;GWB-S6;2016-01-11 00:00:00
P00010;A;00417910001;2016-01-11;08:00:00;2016;4,53;4,53;GWB-S6;2016-01-11 08:00:00
P00010;A;00417910001;2016-01-11;16:00:00;2016;4,53;4,53;GWB-S6;2016-01-11 16:00:00
P00010;A;00417910001;2016-01-12;00:00:00;2016;4,53;4,53;GWB-S6;2016-01-12 00:00:00
P00010;A;00417910001;2016-01-12;08:00:00;2016;4,53;4,53;GWB-S6;2016-01-12 08:00:00
P00010;A;00417910001;2016-01-12;16:00:00;2016;4,53;4,53;GWB-S6;2016-01-12 16:00:00
P00010;A;00417910001;2016-01-13;00:00:00;2016;4,54;4,54;GWB-S6;2016-01-13 00:00:00
P00010;A;00417910001;2016-01-13;08:00:00;2016;4,54;4,54;GWB-S6;2016-01-13 08:00:00
P00010;A;00417910001;2016-01-13;16:00:00;2016;4,54;4,54;GWB-S6;2016-01-13 16:00:00
P00010;A;00417910001;2016-01-14;00:00:00;2016;4,54;4,54;GWB-S6;2016-01-14 00:00:00
P00010;A;00417910001;2016-01-14;08:00:00;2016;4,54;4,54;GWB-S6;2016-01-14 08:00:00
P00010;A;00417910001;2016-01-14;16:00:00;2016;4,54;4,54;GWB-S6;2016-01-14 16:00:00
P00010;A;00417910001;2016-01-15;00:00:00;2016;4,54;4,54;GWB-S6;2016-01-15 00:00:00
P00010;A;00417910001;2016-01-15;08:00:00;2016;4,54;4,54;GWB-S6;2016-01-15 08:00:00
P00010;A;00417910001;2016-01-15;16:00:00;2016;4,54;4,54;GWB-S6;2016-01-15 16:00:00
P00010;A;00417910001;2016-01-16;00:00:00;2016;4,54;4,54;GWB-S6;2016-01-16 00:00:00
P00010;A;00417910001;2016-01-16;08:00:00;2016;4,55;4,55;GWB-S6;2016-01-16 08:00:00
P00010;A;00417910001;2016-01-16;16:00:00;2016;4,55;4,55;GWB-S6;2016-01-16 16:00:00
P00010;A;00417910001;2016-01-17;00:00:00;2016;4,55;4,55;GWB-S6;2016-01-17 00:00:00
P00010;A;00417910001;2016-01-17;08:00:00;2016;4,55;4,55;GWB-S6;2016-01-17 08:00:00
P00010;A;00417910001;2016-01-17;16:00:00;2016;4,55;4,55;GWB-S6;2016-01-17 16:00:00
P00010;A;00417910001;2016-01-18;00:00:00;2016;4,55;4,55;GWB-S6;2016-01-18 00:00:00
P00010;A;00417910001;2016-01-18;08:00:00;2016;4,55;4,55;GWB-S6;2016-01-18 08:00:00
P00010;A;00417910001;2016-01-18;16:00:00;2016;4,55;4,55;GWB-S6;2016-01-18 16:00:00
P00010;A;00417910001;2016-01-19;00:00:00;2016;4,55;4,55;GWB-S6;2016-01-19 00:00:00
P00010;A;00417910001;2016-01-19;08:00:00;2016;4,55;4,55;GWB-S6;2016-01-19 08:00:00
P00010;A;00417910001;2016-01-19;16:00:00;2016;4,56;4,56;GWB-S6;2016-01-19 16:00:00
P00010;A;00417910001;2016-01-20;00:00:00;2016;4,56;4,56;GWB-S6;2016-01-20 00:00:00
P00010;A;00417910001;2016-01-20;08:00:00;2016;4,56;4,56;GWB-S6;2016-01-20 08:00:00
P00010;A;00417910001;2016-01-20;16:00:00;2016;4,56;4,56;GWB-S6;2016-01-20 16:00:00
P00010;A;00417910001;2016-01-21;00:00:00;2016;4,56;4,56;GWB-S6;2016-01-21 00:00:00
P00010;A;00417910001;2016-01-21;08:00:00;2016;4,56;4,56;GWB-S6;2016-01-21 08:00:00
P00010;A;00417910001;2016-01-21;16:00:00;2016;4,56;4,56;GWB-S6;2016-01-21 16:00:00
P00010;A;00417910001;2016-01-22;00:00:00;2016;4,56;4,56;GWB-S6;2016-01-22 00:00:00
P00010;A;00417910001;2016-01-22;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-22 08:00:00
P00010;A;00417910001;2016-01-22;16:00:00;2016;4,56;4,56;GWB-S6;2016-01-22 16:00:00
P00010;A;00417910001;2016-01-23;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-23 00:00:00
P00010;A;00417910001;2016-01-23;08:00:00;2016;4,56;4,56;GWB-S6;2016-01-23 08:00:00
P00010;A;00417910001;2016-01-23;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-23 16:00:00
P00010;A;00417910001;2016-01-24;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-24 00:00:00
P00010;A;00417910001;2016-01-24;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-24 08:00:00
P00010;A;00417910001;2016-01-24;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-24 16:00:00
P00010;A;00417910001;2016-01-25;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-25 00:00:00
P00010;A;00417910001;2016-01-25;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-25 08:00:00
P00010;A;00417910001;2016-01-25;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-25 16:00:00
P00010;A;00417910001;2016-01-26;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-26 00:00:00
P00010;A;00417910001;2016-01-26;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-26 08:00:00
P00010;A;00417910001;2016-01-26;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-26 16:00:00
P00010;A;00417910001;2016-01-27;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-27 00:00:00
P00010;A;00417910001;2016-01-27;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-27 08:00:00
P00010;A;00417910001;2016-01-27;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-27 16:00:00
P00010;A;00417910001;2016-01-28;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-28 00:00:00
P00010;A;00417910001;2016-01-28;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-28 08:00:00
P00010;A;00417910001;2016-01-28;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-28 16:00:00
P00010;A;00417910001;2016-01-29;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-29 00:00:00
P00010;A;00417910001;2016-01-29;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-29 08:00:00
P00010;A;00417910001;2016-01-29;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-29 16:00:00
P00010;A;00417910001;2016-01-30;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-30 00:00:00
P00010;A;00417910001;2016-01-30;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-30 08:00:00
P00010;A;00417910001;2016-01-30;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-30 16:00:00
P00010;A;00417910001;2016-01-31;00:00:00;2016;4,57;4,57;GWB-S6;2016-01-31 00:00:00
P00010;A;00417910001;2016-01-31;08:00:00;2016;4,57;4,57;GWB-S6;2016-01-31 08:00:00
P00010;A;00417910001;2016-01-31;16:00:00;2016;4,57;4,57;GWB-S6;2016-01-31 16:00:00
P00010;A;00417910001;2016-02-01;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-01 00:00:00
P00010;A;00417910001;2016-02-01;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-01 08:00:00
P00010;A;00417910001;2016-02-01;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-01 16:00:00
P00010;A;00417910001;2016-02-02;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-02 00:00:00
P00010;A;00417910001;2016-02-02;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-02 08:00:00
P00010;A;00417910001;2016-02-02;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-02 16:00:00
P00010;A;00417910001;2016-02-03;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-03 00:00:00
P00010;A;00417910001;2016-02-03;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-03 08:00:00
P00010;A;00417910001;2016-02-03;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-03 16:00:00
P00010;A;00417910001;2016-02-04;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-04 00:00:00
P00010;A;00417910001;2016-02-04;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-04 08:00:00
P00010;A;00417910001;2016-02-04;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-04 16:00:00
P00010;A;00417910001;2016-02-05;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-05 00:00:00
P00010;A;00417910001;2016-02-05;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-05 08:00:00
P00010;A;00417910001;2016-02-05;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-05 16:00:00
P00010;A;00417910001;2016-02-06;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-06 00:00:00
P00010;A;00417910001;2016-02-06;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-06 08:00:00
P00010;A;00417910001;2016-02-06;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-06 16:00:00
P00010;A;00417910001;2016-02-07;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-07 00:00:00
P00010;A;00417910001;2016-02-07;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-07 08:00:00
P00010;A;00417910001;2016-02-07;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-07 16:00:00
P00010;A;00417910001;2016-02-08;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-08 00:00:00
P00010;A;00417910001;2016-02-08;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-08 08:00:00
P00010;A;00417910001;2016-02-08;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-08 16:00:00
P00010;A;00417910001;2016-02-09;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-09 00:00:00
P00010;A;00417910001;2016-02-09;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-09 08:00:00
P00010;A;00417910001;2016-02-09;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-09 16:00:00
P00010;A;00417910001;2016-02-10;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-10 00:00:00
P00010;A;00417910001;2016-02-10;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-10 08:00:00
P00010;A;00417910001;2016-02-10;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-10 16:00:00
P00010;A;00417910001;2016-02-11;00:00:00;2016;4,58;4,58;GWB-S6;2016-02-11 00:00:00
P00010;A;00417910001;2016-02-11;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-11 08:00:00
P00010;A;00417910001;2016-02-11;16:00:00;2016;4,59;4,59;GWB-S6;2016-02-11 16:00:00
P00010;A;00417910001;2016-02-12;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-12 00:00:00
P00010;A;00417910001;2016-02-12;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-12 08:00:00
P00010;A;00417910001;2016-02-12;16:00:00;2016;4,59;4,59;GWB-S6;2016-02-12 16:00:00
P00010;A;00417910001;2016-02-13;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-13 00:00:00
P00010;A;00417910001;2016-02-13;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-13 08:00:00
P00010;A;00417910001;2016-02-13;16:00:00;2016;4,58;4,58;GWB-S6;2016-02-13 16:00:00
P00010;A;00417910001;2016-02-14;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-14 00:00:00
P00010;A;00417910001;2016-02-14;08:00:00;2016;4,59;4,59;GWB-S6;2016-02-14 08:00:00
P00010;A;00417910001;2016-02-14;16:00:00;2016;4,59;4,59;GWB-S6;2016-02-14 16:00:00
P00010;A;00417910001;2016-02-15;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-15 00:00:00
P00010;A;00417910001;2016-02-15;08:00:00;2016;4,59;4,59;GWB-S6;2016-02-15 08:00:00
P00010;A;00417910001;2016-02-15;16:00:00;2016;4,59;4,59;GWB-S6;2016-02-15 16:00:00
P00010;A;00417910001;2016-02-16;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-16 00:00:00
P00010;A;00417910001;2016-02-16;08:00:00;2016;4,59;4,59;GWB-S6;2016-02-16 08:00:00
P00010;A;00417910001;2016-02-16;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-16 16:00:00
P00010;A;00417910001;2016-02-17;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-17 00:00:00
P00010;A;00417910001;2016-02-17;08:00:00;2016;4,59;4,59;GWB-S6;2016-02-17 08:00:00
P00010;A;00417910001;2016-02-17;16:00:00;2016;4,59;4,59;GWB-S6;2016-02-17 16:00:00
P00010;A;00417910001;2016-02-18;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-18 00:00:00
P00010;A;00417910001;2016-02-18;08:00:00;2016;4,59;4,59;GWB-S6;2016-02-18 08:00:00
P00010;A;00417910001;2016-02-18;16:00:00;2016;4,59;4,59;GWB-S6;2016-02-18 16:00:00
P00010;A;00417910001;2016-02-19;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-19 00:00:00
P00010;A;00417910001;2016-02-19;08:00:00;2016;4,59;4,59;GWB-S6;2016-02-19 08:00:00
P00010;A;00417910001;2016-02-19;16:00:00;2016;4,59;4,59;GWB-S6;2016-02-19 16:00:00
P00010;A;00417910001;2016-02-20;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-20 00:00:00
P00010;A;00417910001;2016-02-20;08:00:00;2016;4,6;4,6;GWB-S6;2016-02-20 08:00:00
P00010;A;00417910001;2016-02-20;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-20 16:00:00
P00010;A;00417910001;2016-02-21;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-21 00:00:00
P00010;A;00417910001;2016-02-21;08:00:00;2016;4,6;4,6;GWB-S6;2016-02-21 08:00:00
P00010;A;00417910001;2016-02-21;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-21 16:00:00
P00010;A;00417910001;2016-02-22;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-22 00:00:00
P00010;A;00417910001;2016-02-22;08:00:00;2016;4,6;4,6;GWB-S6;2016-02-22 08:00:00
P00010;A;00417910001;2016-02-22;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-22 16:00:00
P00010;A;00417910001;2016-02-23;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-23 00:00:00
P00010;A;00417910001;2016-02-23;08:00:00;2016;4,6;4,6;GWB-S6;2016-02-23 08:00:00
P00010;A;00417910001;2016-02-23;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-23 16:00:00
P00010;A;00417910001;2016-02-24;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-24 00:00:00
P00010;A;00417910001;2016-02-24;08:00:00;2016;4,6;4,6;GWB-S6;2016-02-24 08:00:00
P00010;A;00417910001;2016-02-24;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-24 16:00:00
P00010;A;00417910001;2016-02-25;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-25 00:00:00
P00010;A;00417910001;2016-02-25;08:00:00;2016;4,6;4,6;GWB-S6;2016-02-25 08:00:00
P00010;A;00417910001;2016-02-25;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-25 16:00:00
P00010;A;00417910001;2016-02-26;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-26 00:00:00
P00010;A;00417910001;2016-02-26;08:00:00;2016;4,6;4,6;GWB-S6;2016-02-26 08:00:00
P00010;A;00417910001;2016-02-26;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-26 16:00:00
P00010;A;00417910001;2016-02-27;00:00:00;2016;4,6;4,6;GWB-S6;2016-02-27 00:00:00
P00010;A;00417910001;2016-02-27;08:00:00;2016;4,6;4,6;GWB-S6;2016-02-27 08:00:00
P00010;A;00417910001;2016-02-27;16:00:00;2016;4,6;4,6;GWB-S6;2016-02-27 16:00:00
P00010;A;00417910001;2016-02-28;00:00:00;2016;4,59;4,59;GWB-S6;2016-02-28 00:00:00
P00010;A;00417910001;2016-02-28;08:00:00;2016;4,58;4,58;GWB-S6;2016-02-28 08:00:00
P00010;A;00417910001;2016-02-28;16:00:00;2016;4,56;4,56;GWB-S6;2016-02-28 16:00:00
P00010;A;00417910001;2016-02-29;00:00:00;2016;4,54;4,54;GWB-S6;2016-02-29 00:00:00
P00010;A;00417910001;2016-02-29;08:00:00;2016;4,5;4,5;GWB-S6;2016-02-29 08:00:00
P00010;A;00417910001;2016-02-29;16:00:00;2016;4,45;4,45;GWB-S6;2016-02-29 16:00:00
P00010;A;00417910001;2016-03-01;00:00:00;2016;4,41;4,41;GWB-S6;2016-03-01 00:00:00
P00010;A;00417910001;2016-03-01;08:00:00;2016;4,39;4,39;GWB-S6;2016-03-01 08:00:00
P00010;A;00417910001;2016-03-01;16:00:00;2016;4,37;4,37;GWB-S6;2016-03-01 16:00:00
P00010;A;00417910001;2016-03-02;00:00:00;2016;4,36;4,36;GWB-S6;2016-03-02 00:00:00
P00010;A;00417910001;2016-03-02;08:00:00;2016;4,35;4,35;GWB-S6;2016-03-02 08:00:00
P00010;A;00417910001;2016-03-02;16:00:00;2016;4,34;4,34;GWB-S6;2016-03-02 16:00:00
P00010;A;00417910001;2016-03-03;00:00:00;2016;4,33;4,33;GWB-S6;2016-03-03 00:00:00
P00010;A;00417910001;2016-03-03;08:00:00;2016;4,32;4,32;GWB-S6;2016-03-03 08:00:00
P00010;A;00417910001;2016-03-03;16:00:00;2016;4,32;4,32;GWB-S6;2016-03-03 16:00:00
P00010;A;00417910001;2016-03-04;00:00:00;2016;4,31;4,31;GWB-S6;2016-03-04 00:00:00
P00010;A;00417910001;2016-03-04;08:00:00;2016;4,31;4,31;GWB-S6;2016-03-04 08:00:00
P00010;A;00417910001;2016-03-04;16:00:00;2016;4,3;4,3;GWB-S6;2016-03-04 16:00:00
P00010;A;00417910001;2016-03-05;00:00:00;2016;4,3;4,3;GWB-S6;2016-03-05 00:00:00
P00010;A;00417910001;2016-03-05;08:00:00;2016;4,29;4,29;GWB-S6;2016-03-05 08:00:00
P00010;A;00417910001;2016-03-05;16:00:00;2016;4,29;4,29;GWB-S6;2016-03-05 16:00:00
P00010;A;00417910001;2016-03-06;00:00:00;2016;4,28;4,28;GWB-S6;2016-03-06 00:00:00
P00010;A;00417910001;2016-03-06;08:00:00;2016;4,27;4,27;GWB-S6;2016-03-06 08:00:00
P00010;A;00417910001;2016-03-06;16:00:00;2016;4,27;4,27;GWB-S6;2016-03-06 16:00:00
P00010;A;00417910001;2016-03-07;00:00:00;2016;4,26;4,26;GWB-S6;2016-03-07 00:00:00
P00010;A;00417910001;2016-03-07;08:00:00;2016;4,26;4,26;GWB-S6;2016-03-07 08:00:00
